ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1	TP_27_REP_1	TP_30_REP_1	TP_33_REP_1	TP_36_REP_1	TP_39_REP_1	TP_42_REP_1	TP_45_REP_1	TP_48_REP_1	TP_51_REP_1	TP_54_REP_1
VNG2638G	0.3496	0.761579892280072	23.3463409375247	12.9629927018341	0.433985978299059	0.0123317206905991	0	1.123219	1.428812	1.594592	1.489950	1.460563	1.821471	1.640428	2.390804	1.437582	1.288253	2.151872	1.828634	1.658838	1.711549	1.705805	1.451595	1.272909	1.196008	1.582780
VNG2639G	0.0324	0.493953488372093	25.2705235158372	24.1120901934066	0.263567780820167	0.591110164381235	0	1.151884	0.864447	0.423166	0.442834	0.536476	0.594580	0.454832	0.592382	0.543559	0.555386	0.479168	0.358669	0.404066	0.431115	0.305430	0.414040	0.482528	0.477429	0.517391
VNG2640G	0.0233	0.467272727272727	24.777805773315	0.711099496778742	0.137588355264485	0.698880537282038	0	0.750510	0.722432	0.653745	0.453238	0.422088	0.495255	0.518685	0.676141	0.599406	0.518375	0.672189	0.547727	0.569278	0.450615	0.663126	0.522451	0.743834	0.623458	0.623380
VNG2641H	0.2042	0.614436090225564	24.9323523268946	8.34850631533121	0.458696963936152	0.0393319562879449	0	0.339322	1.825977	1.359524	1.114581	0.644455	1.101852	1.000390	1.102929	0.830430	0.834272	1.116855	1.106562	1.201890	1.219247	1.275478	0.659247	0.825742	0.860134	0.821096
VNG2642H	0.4515	0.817331334332834	25.0971674901318	1.25445532550492	0.42613242391366	0.00660013978626971	0	1.702333	2.347543	1.440699	1.201953	1.026507	1.753414	1.405517	1.535097	1.026435	1.389785	1.991261	1.432741	1.559578	1.283827	1.605558	1.525002	1.181386	1.443923	1.608638
VNG2643H	0.0551	0.499039665970772	26.5602074811356	24.1465833900899	0.36492125719055	0.360316495553174	0	1.519831	1.022078	0.919134	0.649591	1.086093	0.876791	0.734390	1.060027	0.920741	0.906253	0.860363	0.388128	0.573194	0.514569	0.452777	0.702416	0.844434	0.807785	1.072793
VNG2644C	0.6806	0.958314803978935	25.3859785728959	11.9497439676215	0.733744383430075	0.00208933712283822	0	0.814564	2.418822	1.311129	0.721144	0.916961	2.271651	1.373308	0.947321	0.549498	0.800455	1.555743	1.572829	1.538340	0.970121	1.984668	0.814458	0.749405	1.114436	1.021886
VNG2645H	0.4046	0.807164179104478	23.2249998749146	16.3739050142079	0.523402002599588	0.00865090755723242	0	0.601997	1.498855	1.070269	0.791336	0.860563	1.374176	1.321258	1.292617	0.891209	0.869518	1.304288	1.665763	1.825947	1.532348	1.984668	0.971373	0.937419	1.014262	0.957749
VNG2646C	0.012	0.420869565217391	26.6536135435893	25.7292189778598	0.452903219425607	0.870582190113635	0	2.005313	1.179879	0.953060	0.716969	1.055880	0.687154	0.734390	1.178325	0.966885	1.047484	1.181674	0.592714	0.743780	0.562172	0.620386	0.707384	1.002534	0.982913	1.231222
VNG2647G	0.5177	0.861010380622837	23.7211237873081	6.29758783978477	0.290884347656802	0.00468728538307985	0	0.540855	0.896039	1.142425	0.746705	0.567617	0.938997	0.787284	0.808304	0.761286	0.811573	0.528888	0.801190	0.738698	0.999159	0.735041	0.545016	1.199148	0.873743	1.221286
VNG2648G	0.3145	0.736342412451362	24.4136377336308	19.918535353893	1.14894217055334	0.0157596696562725	0	4.086555	2.033576	1.714480	0.721144	2.293840	1.906636	1.483640	1.485173	0.643276	1.177781	1.295123	0.898667	1.005661	0.583283	0.914122	2.247027	1.640503	1.388354	1.907015
VNG2649G	0.4901	0.844559139784946	24.0673810766796	22.7195620498949	0.781205030379326	0.00541672889203728	0	2.800229	2.146065	1.883911	0.833781	1.742206	1.980640	1.321258	1.485173	0.857949	1.227539	1.078162	0.756491	1.287179	0.887974	0.977097	2.079413	1.392145	1.334924	2.018301
VNG2650G	0.8563	1	24.4320806246784	3.9392370622589	0.626219713489124	0.00068953548150323	0	2.217988	1.740648	2.025552	1.021630	2.342894	1.662385	1.281042	1.752149	0.951252	1.448500	1.922274	1.044826	1.169378	1.075612	0.881499	2.007416	1.665168	1.466769	2.067962
VNG2652H	0.9964	1	24.8179356601453	5.55085793707787	6.97730613231412	3.12415153760433e-05	0	18.652992	8.753580	7.800585	10.912969	18.244620	5.665643	5.780904	5.114425	4.961852	7.224103	3.729901	4.817782	1.548923	1.237360	0.814756	1.818811	2.566915	5.149478	5.423576
VNG2653C	0.192	0.603108808290155	22.9352184788125	10.1259928909317	0.489091516905245	0.0445586493826066	0	0.867533	0.625811	1.017314	1.712697	1.491797	1.118764	0.793391	0.916512	1.710579	1.685820	1.004751	1.343135	1.193678	1.124264	0.735041	0.640922	0.903090	1.334924	1.436132
VNG2654G	0.6889	0.963494467093768	24.7754534254441	1.55844298825956	0.803580975426536	0.00199241831652406	0	2.982319	1.679278	1.606193	0.631007	1.658278	1.283141	0.793391	1.018794	0.664593	0.716828	0.774004	0.495375	0.733651	0.514569	0.659122	1.087320	0.909854	0.814151	1.241238
VNG2656H	0.5113	0.856927374301676	25.7514687096412	11.404093693801	0.334034243508106	0.00483566741199676	0	1.081554	0.453052	0.974014	1.251802	0.936571	0.824966	1.047866	0.401022	0.549498	0.532874	0.472458	0.735086	0.951989	0.733070	0.947952	0.659247	0.516046	0.729427	0.643915
VNG2657G	0.0261	0.470977443609023	25.7818272513862	25.239347193936	0.945422693135786	0.657922966743077	0	3.340437	1.639571	1.219446	0.367759	1.241845	0.818707	0.664198	1.284098	0.896064	1.324286	0.963125	0.371771	0.401306	0.353293	0.260930	1.200071	1.025229	0.998464	1.595656
VNG2658G	0.0967	0.499039665970772	25.1965087720674	24.7142009553545	0.988434480614491	0.159975564008711	0	3.671506	1.859043	1.273656	0.623723	1.693740	1.110275	0.962474	1.162845	0.657410	1.047484	1.250254	0.660072	0.601373	0.353293	0.536456	1.134283	1.263447	1.196008	1.532305
VNG2661G	0.4196	0.812205533596838	23.6807832946911	1.15994177439553	0.510036339812708	0.00793627861346749	0	1.598394	0.945604	0.800868	1.188078	0.813350	0.631933	0.551763	0.722362	0.570800	0.702150	0.416137	0.358669	0.322253	0.316303	0.318658	1.421227	0.995081	0.663861	1.013640
VNG2662G	0.6319	0.929264705882353	24.2955081611342	3.07300748198109	0.401580916349519	0.00267106073694346	0	1.500802	1.131491	0.812564	1.108130	0.807633	0.818707	0.740087	0.620446	0.385999	0.664460	0.696313	0.879527	0.609676	0.632562	0.903116	1.535787	1.088292	0.695872	0.989298
VNG2664G	0.2205	0.632649164677804	23.9064148706673	22.6545846925553	0.568612240214376	0.0334560038751862	0	1.519831	1.131491	0.728842	0.883616	0.649017	0.794142	0.781223	1.155181	0.561571	0.925198	0.626420	0.709179	0.652940	0.727685	0.659122	2.184568	1.292048	0.712452	1.303071
VNG2665G	0.4791	0.837989803350328	24.6122478020722	21.2436249620143	0.507570691208908	0.00567745475629406	0	1.691642	1.525997	1.078056	0.555351	1.241845	1.471670	1.416420	1.039206	0.573910	0.906253	1.250254	1.241192	1.278385	0.894546	1.576648	1.965419	1.341163	1.014262	1.261516
VNG2666G	0.1058	0.510905432595573	23.2111009408347	22.6674504558433	0.530916268138806	0.134246651761316	0	1.801645	1.793499	0.995428	0.329352	0.813350	1.225827	1.185776	1.201934	0.740883	0.957658	1.173370	0.806960	1.210158	0.991819	1.096262	1.831675	1.371523	1.014262	1.436132
VNG2668G	0.4425	0.813689839572192	24.2827486889151	23.5435090356987	0.540719234268373	0.00691661371629318	0	1.918800	1.793499	1.184593	0.503162	1.173713	1.438427	1.176648	0.869289	0.555502	0.984444	1.313518	1.232317	1.287179	1.166484	1.475031	1.924302	1.434322	1.030309	1.495508
VNG2669G	0.0823	0.499039665970772	26.7393546880134	24.7873115585765	1.01615170201474	0.210517691199646	0	3.058429	1.085087	1.653450	1.616101	2.310076	1.076962	0.985047	1.934851	2.571108	3.008862	1.791387	0.772953	1.177423	0.522213	0.542994	1.659582	1.104655	1.399294	1.661627
VNG2673H	0.9314	1	23.321119521982	17.2433705241751	0.408899907410919	0.000317654773704697	0	0.476826	0.461257	0.448432	0.442834	0.496427	0.713826	0.751614	0.662860	0.671854	0.711902	1.250254	0.905139	1.114584	0.984533	1.511202	0.867791	0.863550	1.030309	0.997347
VNG2674H	0.9459	1	23.1012226814417	21.6905577145704	0.704845128574709	0.000258677681366465	0	0.370610	0.906824	0.639681	0.472035	0.544097	1.028857	0.985047	1.095660	0.844078	0.938048	1.480812	1.295798	1.863891	1.566620	2.528725	1.191643	1.155234	1.071547	1.251336
VNG2675C	0.5456	0.87686170212766	23.114146986528	8.71748395441451	0.43651991474427	0.00411702890959675	0	1.298356	0.510634	1.264457	1.732698	0.983972	1.005617	0.745828	1.170559	0.930801	1.306145	1.399585	1.561583	1.456240	1.371910	1.298865	1.234382	1.392145	1.689349	0.897638
VNG2677H	0.0452	0.493953488372093	26.9209627838087	18.116749194904	0.260727591487503	0.464330410332462	0	0.923946	0.809394	1.125981	0.893936	1.198813	1.292951	1.242050	1.436872	1.163066	1.130040	0.747188	0.924836	1.269650	0.991819	1.070023	1.260758	1.244732	1.123217	1.303071
VNG2678H	0.5677	0.894760341431385	24.2518105437003	14.9104676776387	0.892543234159008	0.00372709090020794	0	0.889672	0.431881	0.830429	1.606746	1.792058	0.713826	1.300994	0.941077	3.410552	0.687772	0.434122	1.314530	0.699274	0.955920	1.396780	0.957778	1.199148	1.006332	1.231222
VNG2679G	0.2156	0.627602905569007	23.9398326668626	12.7713630970947	1.08616315835304	0.0351065942485402	0	0.873015	2.567937	2.274658	2.223998	2.444171	3.274196	2.883699	2.422632	0.086161	1.370747	2.621613	1.922835	2.385657	1.444576	1.193271	1.461861	1.511230	1.224504	1.483439
VNG5001H	0.8647	1	24.988071032352	4.95910437860011	0.336349407223225	0.000637464556956054	0	1.445130	0.629566	0.988238	1.003992	0.923452	0.897055	0.740087	0.841018	0.721026	0.768009	1.276985	1.241192	1.012579	1.059867	1.502077	0.951052	0.716594	0.866912	0.876082
VNG5003H	0.9572	1	22.6084805943885	22.4110889118591	0.242829656730265	0.00021108159474469	0	1.041434	1.118033	0.761242	0.824156	0.848509	0.953410	0.831043	0.928713	0.862623	0.918840	0.807455	1.206071	1.084434	1.274396	1.379963	1.095009	1.096443	0.880628	1.191958
VNG5007H	0.3323	0.752377358490566	23.9574285389188	12.8616192109191	0.730215088785127	0.0139457581814504	0	0.878533	1.290649	1.062539	0.716969	0.936571	1.740111	1.383961	1.226015	0.599406	1.106900	1.991261	1.828634	2.137810	1.925853	2.686612	1.579697	1.392145	1.599035	1.716363
VNG5008H	0.0049	0.414545454545455	25.5479745028145	24.9596350774611	1.26386223052387	0.966382805146378	0	4.548523	2.433335	0.842557	0.363513	0.785166	1.052635	1.089146	1.344933	1.453289	1.399403	1.429510	0.641395	0.796560	0.733070	0.635600	0.692585	1.056290	0.618583	1.064135
VNG5009H	0.001	0.342857142857143	25.2223978130288	24.4400434326233	0.446940734129958	0.996486658052426	0	1.618662	0.917739	0.744866	0.417858	0.653610	0.641632	0.664198	0.910472	1.095589	1.099292	0.779481	0.369113	0.496336	0.907835	0.620386	0.911675	0.973054	1.513550	0.883209
VNG5010G	0.1049	0.510905432595573	23.7701862907612	22.6449326834064	1.57986804173523	0.13607123214644	0	1.713092	5.522497	0.718351	0.097321	0.316091	1.564124	0.805748	0.922593	0.900946	0.851713	1.449814	0.879527	1.218483	0.843307	0.965333	0.493810	0.690352	1.054857	1.313672
VNG5011H	0.0274	0.48	26.5011737112205	23.3932684916814	0.410731218283066	0.641657851846951	0	1.365471	0.625811	1.017314	0.755425	0.742089	0.770314	1.176648	0.910472	1.406676	1.573475	1.026233	0.751082	1.012579	0.907835	0.667154	1.514292	1.032907	1.410321	1.099189
VNG5012H	0.0293	0.489931034482759	25.8980554356376	24.6126844144662	0.490077151202898	0.624615157553515	0	1.691642	0.757846	0.316649	0.602372	0.667588	0.546799	0.654012	0.708173	1.119661	1.315184	0.866451	0.467737	0.382502	0.696194	0.229766	0.627514	0.527727	0.807785	0.310550
VNG5013G	0.4478	0.817331334332834	25.4045114706999	20.2724304790612	0.784239347791196	0.00671471295941108	0	1.095267	0.333924	1.273656	1.296173	1.109320	1.353404	2.234600	0.985661	2.819910	1.351970	0.916737	0.795461	1.260976	1.361832	0.700276	1.087320	0.743834	1.149980	1.507674
VNG5017H	0.9308	1	22.7493286315635	8.63739934716159	0.746580243016985	0.000322587451302419	0	0.695863	0.401964	0.482148	0.914937	0.790723	0.697701	0.522709	0.676141	1.032027	1.399403	0.696313	2.507555	0.847258	1.433964	0.507997	1.937911	0.863550	0.952533	1.459594
VNG5019G	0.7752	0.985469904963041	22.3850748211783	3.64328845343428	0.9296931627342	0.00119400295349847	0	0.641143	0.526138	0.492748	0.472035	0.686691	0.425283	0.685050	1.088439	1.077876	1.202402	1.156937	1.295798	1.322966	1.341897	1.790491	2.661123	2.510092	1.784763	1.730326
VNG5020G	0.9981	1	23.3116821668404	3.65403021529186	0.997052452550692	1.98315974974219e-05	0	0.691493	0.589472	0.461626	0.588545	0.583859	0.526368	0.712037	1.132491	0.844078	1.333450	1.181674	1.223505	1.527829	1.749829	1.779679	2.795695	2.684447	1.798827	2.118845
VNG5021G	1	1	24.6956655580127	5.53613716693822	1.2038519625867	9.59910933093285e-08	0	0.824892	0.780857	0.713162	0.668723	0.752631	0.818707	0.925995	1.074139	0.690357	1.530663	1.741563	2.219581	2.023716	2.248370	2.752494	3.264562	3.070331	2.055599	2.084786
VNG5022G	1	1	24.040057617296	2.84787007158227	1.17351485840769	1.72421900555106e-08	0	0.745796	0.532471	0.448432	0.514982	0.503479	0.747201	0.918867	1.018794	0.930801	1.551921	1.501845	1.881883	2.094290	2.119585	2.483193	3.196266	2.765777	1.992064	2.373357
VNG5023G	1	1	24.2853630964138	3.49499494687683	1.00267289138626	9.27486758755455e-08	0	0.996504	0.833969	0.766781	0.668723	0.757959	0.960698	1.080761	1.267228	0.705525	1.315184	1.741563	2.051115	2.242906	2.027860	2.819991	2.605451	2.684447	2.007761	2.136082
VNG5025G	1	1	23.0373328031282	1.72166865473426	1.52397992025027	5.55604847782731e-08	0	0.804365	0.844007	0.658502	0.500249	0.721445	0.910823	1.167590	1.973617	1.144262	2.059065	2.077321	2.235565	2.910406	2.804990	3.144806	3.948786	3.699982	2.423942	2.953738
VNG5026G	1	1	24.6678565731437	4.86036483631828	1.30373764474132	4.59061292785242e-08	0	0.814564	0.864447	0.728842	0.539463	0.711340	1.021051	1.097595	1.250579	0.821455	1.628679	1.829689	2.599158	2.793116	2.723472	3.144806	3.241636	3.070331	1.930493	2.136082
VNG5027G	1	1	23.2926102592094	0.316385828261011	1.82682624023973	3.26553076873836e-08	0	0.687150	0.600146	0.492748	0.367759	0.639926	0.990415	1.311087	1.973617	1.261827	1.948539	2.513003	2.978827	3.526320	3.323381	4.308952	4.004838	3.755612	2.560847	2.882806
VNG5028G	0.9871	1	25.3681076019497	6.12986205209527	2.45616992963496	8.8084026115915e-05	0	0.289875	0.380895	0.360785	0.291551	0.358880	0.975444	1.031795	1.117612	0.765434	1.333450	2.677665	3.940820	5.320687	3.966715	5.727931	3.218871	2.914078	2.404991	2.658440
VNG5029G	0.9152	1	23.608535943064	2.7528122789113	2.33126178806087	0.000388274983956017	0	0.361387	0.469609	0.402228	0.363513	0.587992	1.118764	1.427408	2.094637	1.150496	1.744966	2.914118	3.538669	5.248230	4.463391	5.762728	3.866175	3.002365	2.642522	2.746011
VNG5030G	0.1934	0.603108808290155	26.4545964645358	6.81311754506546	11.0708072261487	0.0436443243802655	0	0.132721	0.611014	0.368717	0.552137	0.462619	2.748089	1.097595	0.959932	0.054588	2.549876	6.650104	28.763533	17.904964	17.204937	11.425014	4.742874	7.081569	3.974423	4.184875
VNG5032G	0.9642	1	25.574746755079	5.89570471989223	5.63298476047584	0.000181640068266583	0	0.077204	0.180322	0.100000	0.156656	0.120270	0.499041	0.877235	1.717733	1.383932	2.446518	4.980384	8.802957	9.793982	7.759327	13.701465	6.746462	5.413384	3.560832	4.322728
VNG5033G	0.9072	1	25.7925524915655	6.19953963066154	3.48383373974245	0.000423548907106238	0	0.226728	0.461257	0.353023	0.357237	0.313870	0.856986	1.080761	1.390142	0.639790	1.342678	3.626160	5.442854	7.757586	4.301841	8.188190	3.453906	2.786492	2.104576	2.658440
VNG5034G	0.9871	1	25.029739662642	5.45013758807708	2.00541836962879	8.81355210441116e-05	0	0.404783	0.696961	0.461626	0.477548	0.452933	0.735906	0.799546	1.081265	0.728904	1.099292	1.804064	3.087646	3.649294	2.975420	5.658966	3.241636	2.704553	2.121160	2.206446
VNG5035G	0.9987	1	25.8892840120732	6.36041076915741	1.58265711181389	1.38216922650023e-05	0	0.476826	0.664391	0.594950	0.458531	0.536476	0.622381	0.669351	0.808304	0.599406	0.912525	1.657682	2.915385	2.870772	2.135270	3.863897	3.357900	2.510092	1.784763	1.938170
VNG5037G	0.9419	1	21.8024675172265	20.3365516010188	0.322188220384293	0.000277850763534945	0	1.028394	1.111365	1.002671	0.631007	0.872788	1.263745	1.055994	1.353855	0.721026	1.161647	1.085792	1.008003	1.350458	1.283827	1.457271	1.251904	1.371523	1.071547	1.532305
VNG5038H	0.226	0.640377804014168	23.2045317688272	16.6092632989575	1.9609910267393	0.0317481188958444	0	0.272176	1.600804	1.339955	0.992402	0.866654	3.401281	3.043984	3.073767	1.526122	2.236720	3.891103	5.521532	3.855035	4.876300	4.282933	2.550943	2.664491	2.601364	2.051274
VNG5039G	0.9135	1	22.8348745336559	3.01727450409478	0.404158695806033	0.000398062672512625	0	0.583329	1.870198	1.176037	0.805239	0.742089	0.735906	1.251685	1.025553	1.095589	0.925198	0.956358	0.931496	0.888910	0.962995	0.844908	0.702416	0.690352	0.801470	0.654434
VNG5041H	0.9128	1	25.4292695648314	17.7904443949497	0.850442341215377	0.000400791518609524	0	0.713621	0.414169	1.109774	1.857707	1.830382	0.910823	1.542087	2.359394	2.421942	2.102110	1.250254	0.905139	1.106969	1.698976	0.458295	1.102754	0.937419	1.930493	0.919724
VNG5042H	0.9694	1	23.3706046430461	8.03708314115194	2.25776827991827	0.000159436912332322	0	4.324958	2.859891	5.468403	4.541945	5.198652	1.263745	2.166584	2.026515	1.655712	2.347348	1.232744	0.842463	0.652940	0.529971	0.296320	1.768255	1.017607	0.740968	1.345995
VNG5044H	0.7352	0.977880794701987	22.8947867463497	5.05304656933869	0.737372972109768	0.00151889324459578	0	2.149210	1.078615	1.399523	2.147866	2.020347	0.724782	0.818298	1.811048	1.214737	1.520143	0.878758	0.704108	0.589131	0.977300	0.635600	1.965419	1.371523	1.599035	1.251336
VNG5047H	0.7476	0.978692810457516	24.574712200287	23.632329671867	0.49002307218302	0.00141050359550594	0	0.691493	0.939964	1.047245	0.868361	0.836623	0.931873	1.870727	0.966301	1.354179	1.499319	1.063063	1.250130	0.694496	1.555112	0.819706	0.650020	1.056290	0.827032	1.648219
VNG5048H	0.5731	0.897771986970684	24.3071289667779	9.72289630561265	0.340546980719207	0.00361674853168484	0	0.637116	0.350294	0.946176	1.140766	0.681864	0.646538	0.897810	0.712871	0.896064	0.918840	0.903899	0.751082	0.998790	1.371910	0.552950	0.601533	0.543716	1.022254	0.769561
VNG5049H	0.3151	0.736342412451362	22.9452744329012	22.4684656170731	0.378416201828437	0.0156912766001873	0	0.923946	1.306184	0.492748	0.150417	0.592154	0.403204	0.495185	0.318168	0.495601	0.464218	0.369124	0.277014	0.531557	0.372006	0.627947	0.211971	0.176216	0.239298	0.402471
VNG5050H	0.2232	0.636956004756243	24.5492130962936	7.08832312881484	1.06880740727639	0.0324670042565623	0	4.324958	1.525997	1.493877	1.846954	1.612147	1.162187	1.678903	1.088439	0.799439	1.253201	1.011861	1.463919	0.733651	1.192574	0.965333	1.503658	1.226294	1.345443	1.303071
VNG5052G	0.3008	0.727741935483871	24.9079688592338	1.17937473422642	0.182885739272131	0.0176604580001746	0	0.691493	1.009922	0.739486	0.422738	0.503479	0.713826	0.643982	0.689687	0.717119	0.731814	0.910295	0.559646	0.858955	0.738495	0.609216	0.610071	0.645513	0.628370	0.698259
VNG5053H	0.682	0.958314803978935	25.9767772269282	7.78038903689565	0.728208673823983	0.00206489673736152	0	0.713621	1.961878	1.764923	1.181201	1.165464	1.471670	1.665979	1.672895	1.234699	1.389785	2.033835	2.713510	1.813471	2.624897	2.323147	1.525002	1.545441	1.561823	1.191958
VNG5055G	0.6879	0.96265889212828	23.0333288445554	4.82242326727209	1.06325361875921	0.00199732007640838	0	0.375309	2.133265	1.830068	0.337089	0.583859	1.036723	0.933178	0.985661	0.686616	0.869518	1.132719	1.171945	1.570307	2.104014	2.606473	2.957844	2.418170	1.177379	1.324359
VNG5057G	0.7272	0.976321070234114	24.3035254616082	6.3661062771509	0.864945675172017	0.00159560349438804	0	0.272176	1.446010	1.237254	0.458531	0.681864	0.770314	0.690364	0.612295	0.466848	0.711902	0.990679	1.232317	1.177423	1.487815	2.253850	2.327618	2.278045	1.140989	1.005460
VNG5059C	0.6388	0.934259597806216	23.9912148740891	7.22957740935774	0.341597286250527	0.00257514510678675	0	1.558618	1.321905	1.379379	1.498625	1.460563	1.005617	1.000390	1.155181	0.896064	0.918840	0.790553	1.008003	0.926237	1.067711	1.083063	1.431278	1.511230	1.243878	1.013640
VNG5061C	0.8461	1	26.9664391593233	6.29361376043339	0.278692891695624	0.000743329823171444	0	1.203819	1.306184	1.399523	1.009837	1.286421	0.997987	1.158602	1.095660	1.020873	0.912525	1.259101	1.528325	1.446290	1.044353	1.355116	1.647927	1.341163	1.234153	1.099189
