"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG1071G","1","0.198324012220582","27","9","0.16519598469129","1.323128548","1.034379948","1.339955289","1.464225963","1.259487061","1.283141188","1.08914551","0.934874851","0.773797259","1.033134788","1.37028724","2.065886563","1.332067367","1.08357195","1.405265466","1.26075787","1.096442809","1.273514797","1.182338835"
"VNG1073G","1","1","21","3","0.103474361930489","0.923945701","1.719945809","1.219445538","1.003991816","1.07088003","1.180025127","0.85053435","1.102929052","0.972152704","0.811572649","0.860362854","0.806960024","0.73365095","0.777610855","0.814756026","0.992129128","1.112928161","0.729427398","0.981314941"
"VNG1074G","1","1","21","3","0.225727727051582","1.258095288","1.472194989","1.777763572","0.899140154","1.268401887","1.273405974","1.047865605","1.267227592","0.930801141","1.468617382","1.026233131","1.146985384","0.728638392","0.868548606","1.237431561","1.134282746","1.361327545","0.782818187","0.934749653"
"VNG1075G","1","1","24","6","0.36940985640341","1.847623081","1.39502773","1.89761761","1.968744007","1.909504518","1.66238488","1.140833563","1.565853286","2.293858987","1.59532891","1.24146809","1.702011241","0.785712782","0.849547693","0.936538101","1.095009461","1.351207534","0.960038509","1.201654602"
"VNG1077G","1","1","21","12","0.354645563685864","1.427035562","0.442340078","0.658501728","2.454679573","1.440104224","1.416683259","1.449640364","1.18614281","2.196287224","1.011979215","1.895352847","1.630285804","1.153453492","0.691080089","0.433982282","1.183274405","0.863550248","1.410320662","0.66512554"
"VNG1079G","1","1","24","0","0.103758642898157","1.356895156","1.098147412","0.800868137","0.82415597","0.977056371","0.863537459","0.955064753","1.032357071","0.744919432","0.805994858","0.936337795","0.745711967","0.9262372","0.670995947","0.965333018","1.06457217","0.850758829","0.846736931","0.957749341"
"VNG1081G","1","1","21","4.5","0.051442736751811","0.923945701","0.819135881","0.739485592","1.021630311","0.807632996","0.594580422","0.685049677","0.922592562","0.88157635","0.773323995","0.923224676","1.029938258","0.759235753","0.999158586","1.222532756","1.006212208","1.341162754","0.960038509","1.081520131"
"VNG1083G","1","0.826343045806599","24","22.5","0.155787686429977","1.290202229","1.034379948","0.932556843","2.12307255","1.198813228","0.741532049","1.204244683","1.170559388","1.275614275","1.084233701","0.949637168","0.951766211","0.9262372","0.984532785","0.965333018","1.525001741","1.146646179","0.853409084","0.912302287"
"VNG1084G","1","1","27","16.5","0.1582349243098","1.500801655","1.034379948","1.032170664","1.033561128","1.323231694","0.982900936","1.242049755","1.524979523","1.015341341","1.219102238","1.589006568","1.517397223","1.185522556","1.274396041","1.879380845","1.870812973","1.592262577","1.334924034","1.282125246"
"VNG1085H","1","1","24","18","0.110728794905085","0.447712484","0.568688699","0.414062334","0.185379319","0.489473342","0.594580422","0.695719528","0.746643866","0.668213662","0.692531274","0.910295201","0.660072329","0.895024766","0.81879873","0.959504065","0.687720988","0.640714643","0.638312223","0.608409908"
"VNG1086C","1","1","27","9","0.175477130613552","0.583329379","0.896038714","0.692779484","0.474783383","0.492937903","0.563712501","0.499026309","0.390553587","0.313991129","0.451586834","0.747188447","0.898666833","0.748896471","0.755011959","1.222532756","0.826019385","0.523804408","0.459055571","0.574862964"
"VNG1087C","1","0.157582563228834","21","19.5","0.158903918742588","0.547713216","1.085086931","0.953059935","0.345008321","0.691551189","1.235198148","1.015971042","1.178325338","0.808173802","0.857607262","0.860362854","1.000795643","1.077024925","1.166484475","1.322680504","0.843669428","0.743834181","0.653520837","0.876081511"
"VNG1088C","1","0.307776451856377","27","12","0.163978859466503","0.722669943","0.945603931","0.848686736","0.623723145","0.763323619","0.883494539","0.69036399","0.580746324","0.375653466","0.442339659","0.626420221","0.8011901","0.694496429","0.928139414","1.260120901","0.428890073","0.273677569","0.508369089","0.432916949"
"VNG1089G","1","1","21","16.5","0.129931091660344","1.400317792","0.726766417","0.806694908","0.466586226","0.910516729","0.713825588","0.69036399","1.250578887","0.744919432","0.918839717","0.96312544","0.848529887","1.1613885","0.868548606","0.804946279","0.640922282","0.58148322","0.663860698","0.821095586"
"VNG1090H","1","1","27","6","0.164686130296463","1.445130017","1.386707248","1.339955289","0.83378064","1.133042429","1.101851812","1.039799302","1.018794071","0.675514609","1.026034242","1.37028724","1.343135104","1.169378096","1.157915433","1.355115525","1.158519633","0.909853838","0.840116941","0.957749341"
"VNG1092C","1","1","21","3","0.130778022443549","0.977847244","1.208452325","1.150736821","0.642092881","0.721445198","0.924803035","0.763320563","1.250578887","0.867322949","1.09173701","1.156937263","0.892241187","1.091894355","1.059867052","1.164709901","0.957777756","1.311474232","0.937696674","1.241237972"
"VNG1093C","1","1","21","4.5","0.132643214568827","1.048015508","1.544364374","1.583073958","1.244556259","1.173713281","1.207296505","1.07244191","1.427402234","0.732875512","1.194138596","1.480812053","1.106561747","1.235305633","1.006552763","1.314693786","1.372018532","1.282442906","1.388354428","1.271778861"
"VNG1094H","1","1","24","18","0.6324254294374","0.845943908","0.696960983","0.682807713","1.033561128","1.250634892","1.564123632","2.183391749","2.313050652","1.701309574","2.331215585","2.621612687","2.267881046","3.315315242","2.43832197","2.871697868","5.125180416","2.935903408","2.367532747","3.05103628"
"VNG1095H","1","1","21","13.5","0.143650482787836","1.061304083","0.997910893","1.264456544","1.36569499","1.07088003","1.085195701","1.311086789","0.898509955","1.261827463","1.541255292","1.778799076","0.972477633","1.51739072","1.954462874","1.089642424","1.391494067","1.129661376","1.253679361","1.099188832"
"VNG1096H","0.884718612645889","0.0339142134847591","27","13.5","0.232699852239984","0.682834452","1.138279651","1.228317696","1.357789723","1.09378088","1.807651769","1.665978625","1.629227199","1.228008823","1.315184158","1.657681701","1.726614232","1.670250041","2.199182948","1.868032613","1.287697226","1.341162754","1.114435875","1.221285929"
"VNG1097G","1","1","27","22.5","0.390740054898595","2.4843246","2.433335269","2.115598255","2.95578727","3.020137287","2.988229259","3.471326824","3.508377155","2.220284007","3.268465118","2.658849041","2.384709022","1.581109776","2.135270381","1.726593121","3.78529258","2.364640451","2.813770703","2.636987535"
"VNG1099C","1","1","27","24","0.132227281632211","1.548829511","1.420289922","1.526721091","1.588198891","1.717802194","1.283141188","1.554049504","1.947687511","1.182179989","1.468617382","1.577840565","1.223505425","1.235305633","1.361831896","1.096261964","2.021612768","1.652789551","1.501716472","1.557337872"
"VNG1100C","1","1","24","3","0.102531175176035","0.971706154","1.215703247","1.537828854","0.721143733","0.943199963","0.824965534","1.07244191","1.117612124","0.886379347","0.964285588","1.206938832","1.082994657","1.185522556","0.984532785","1.178904028","1.568603222","1.522548878","1.224503971","1.126234576"
"VNG1101C","1","1","24","6","0.342287032085678","1.598394328","0.912264845","0.672979474","2.098565058","0.76872653","0.40628657","0.424273687","0.536445124","1.368974757","0.418595766","0.434122064","0.972477633","0.342763349","0.495944342","0.206034485","0.490342029","0.645513343","0.706882181","0.303092508"
"VNG1103G","1","1","21","4.5","1.20670918198264","8.223568409","3.721035834","4.799445752","4.541945257","6.514965538","2.686012534","2.731854221","2.839290484","1.477172477","2.497662465","1.766299395","0.965524226","0.791117974","0.522213129","0.620386281","2.999830089","2.87091306","1.915400024","3.203026046"
"VNG1104G","1","1","21","4.5","0.949555607249738","8.648659786","3.589843556","4.595166879","4.73031746","5.347408801","2.377864102","2.548314026","2.728847355","1.429792522","2.102110171","1.501844924","0.824520312","0.759235753","0.415510535","0.501880371","2.550943081","2.491432545","1.676141108","2.7018711"
"VNG1105G","1","1","21","4.5","0.849184486666076","9.565899669","3.4426204","4.39958273","4.285780318","5.860903699","2.605420247","2.509231995","2.746951597","1.361556734","2.102110171","1.693124402","0.951766211","0.901181953","0.507036592","0.651185801","2.717984562","2.704552699","1.915400024","2.615707798"
"VNG1108G","1","0.686451287935708","24","0","0.602119411916199","4.164525308","2.447935699","2.667956821","1.389688018","2.894994015","2.011039725","2.133356683","3.748209994","1.825826118","2.347348482","2.292870896","0.931495893","1.185522556","0.999158586","0.804946279","3.405564353","2.745216474","2.154720189","2.953738018"
"VNG1110C","1","1","24","1.5","0.219555486710914","2.377146234","1.973649494","2.410474814","1.90134994","2.478893958","2.605420247","2.340648721","2.915391497","1.376433195","2.044913536","2.677665085","2.235565398","1.968973597","1.476885517","1.716167464","2.916445691","2.162112191","1.827287703","1.953937362"
"VNG1111G","1","1","24","3","0.201608388991521","2.030740002","1.24514462","1.062538588","0.616523255","1.157272626","0.883494539","0.837490192","1.132490669","0.573910032","0.762730694","1.011861055","0.536061464","0.728638392","0.553942585","0.959504065","1.042300716","1.017607368","0.860133814","0.989298295"
"VNG1112H","1","1","24","6","0.145618588825038","1.670461116","0.519880794","0.892864414","0.947366849","1.313931502","1.013304566","0.472749409","0.680626424","1.346841058","0.77867569","0.691419814","0.986535037","0.573194325","0.661173829","0.495837679","0.898914797","0.965820066","0.75269167","0.950020577"
"VNG1114G","1","1","21","4.5","0.183189612158205","1.871050481","1.76159871","1.264456544","1.349930216","1.215844024","1.068791371","0.775209506","0.808303891","0.643276176","0.773323995","0.842352611","0.575942397","0.802040166","0.583283377","0.73950669","0.924615762","0.863550248","0.770625522","1.038580966"
"VNG1115H","1","1","21","13.5","1.064195303342","0.878532728","0.951277717","0.905903867","0.819385379","0.691551189","2.121160782","1.842036608","2.267617768","1.534437101","1.869555006","3.626160213","5.251029707","5.698257465","4.46339132","5.975993884","3.680075174","2.625023235","1.930493075","1.716362597"
"VNG1117C","1","0.307776451856377","27","0","0.352464112395846","2.377146234","1.186958014","1.726954134","2.678013688","2.063552635","1.021051299","1.22300115","1.859588842","1.855831356","2.267785186","1.34160259","1.037355555","0.538896027","0.481531228","0.671207241","2.737207217","2.644683623","2.121159673","3.151539616"
"VNG1118G","1","0.12432801130909","21","9","0.30936544567275","1.323128548","1.145109525","1.726954134","2.556484718","1.460562892","1.189046442","1.232488652","1.194012146","1.043303244","1.617485877","1.480812053","0.879527402","0.689751389","0.553942585","1.129967771","1.411246054","1.413075943","1.56182274","1.876360961"
"VNG1119H","1","0.198324012220582","27","0","0.0317782986924457","0.867532631","0.62207883","0.573771828","1.438946034","0.75263145","0.585592465","0.586949566","0.649840026","0.769604307","0.805994858","0.596249108","0.601281341","0.577137529","0.583283377","0.566509312","0.673333475","0.772109688","0.718066313","0.883208754"
"VNG1120H","1","0.566900559689272","27","10.5","0.221615805659567","1.454263101","1.659305811","1.953448209","2.440470765","1.323231694","1.649772337","2.084468232","1.640036131","1.060448667","1.279399112","2.16710024","2.454150428","2.337091561","1.487815067","2.134282881","2.39416761","1.477777151","1.513549762","1.570007383"
"VNG1121G","1","1","24","15","0.788124274617835","0.268768335","0.249082385","0.286089838","0.536340618","0.230128255","0.563712501","0.447856154","0.380358893","0.564631007","0.382699706","0.84831374","1.702011241","4.934191115","5.059423336","6.869229297","1.695042929","1.104654733","0.801469843","0.603500213"
"VNG1123G","1","0.686451287935708","24","19.5","0.223266365244134","1.109155088","0.49263048","0.426244635","0.992402329","0.604817179","0.534447102","0.831043325","1.039206132","0.808173802","0.938048195","0.891239708","0.784126689","1.129972275","1.302899077","2.323147427","3.021046066","1.413075943","0.77669793","0.681491077"
"VNG1125G","1","1","27","6","0.165210635943796","1.500801655","1.553630826","1.461739241","1.569865664","1.24184494","1.384682085","1.331507354","1.555533269","0.88157635","1.062031772","0.983717914","0.958620537","0.985188015","1.091590821","1.050756175","0.717424863","0.655218833","0.558578544","0.92720649"
"VNG1128G","1","1","27","9","0.411625298673543","2.108971456","1.825977044","1.714480317","1.53383165","1.567299352","2.026414163","1.75857896","1.226015047","0.564631007","0.900024572","1.409489725","1.726614232","1.53833985","1.067710497","1.823320796","0.957777756","0.640714643","0.653520837","0.92720649"
"VNG1130H","1","0.826343045806599","24","3","0.669092064081312","1.723918324","2.759059745","4.662275014","1.009837216","1.856384842","2.089096317","1.530215938","2.640100279","1.58528473","1.975601262","1.523176537","0.824520312","0.718715786","0.583283377","0.552949773","1.2343821","1.780833429","1.624334765","2.067962149"
"VNG1131G","1","1","27","9","0.230499275832855","1.331490594","2.082823755","2.667956821","1.349930216","1.681836005","1.726908765","1.311086789","1.102929052","0.786513679","1.005024067","1.600251591","1.223505425","0.888909646","0.907834855","1.164709901","1.174964594","1.235478435","1.23415287","1.261515969"
"VNG1132G","1","0.198324012220582","27","0","0.985858786179694","9.997197283","4.812604969","3.805795873","1.36569499","3.527088903","2.58565288","2.304751534","3.6989664","1.815932568","2.867057258","1.681226759","0.536061464","0.64404802","0.400471334","0.338554017","2.698896902","3.459667748","2.835942773","4.501447179"
